0.377024929	0.00129
0.393898671	0.00344
0.411396247	-0.00172
0.429739322	0.01204
0.449873388	0.00903
0.470253063	0.01634
0.491087576	0.00301
0.508150647	0.00559
0.525362677	0.00817
0.543073205	0.00043
0.570862263	0.00258
0.600080043	0.00602
0.626926189	0.00215
0.654851691	0.00215
0.683429096	-0.00344
0.713435598	0.00817
0.744748978	0.00688
0.775383909	0.00602
0.81663863	0.00602
0.859423548	0.00602
0.901567695	0.0086
0.943319007	0.00774
0.98380292	0.00516
1.02476676	0.00731
1.0665371	-0.00215
1.10982406	0.00645
1.15410888	0.00086
1.19744375	0.01032
1.24264979	0.00387
1.28959791	0.00817
1.33481389	0.0086
1.38133968	0.00301
1.42425873	0.00602
1.46893077	0.02107
1.51022504	0.04042
1.55198537	0.07267
1.58943153	0.08256
1.60310745	0.09202
1.57181633	0.08514
1.65281184	0.11137
1.6414092	0.10148
1.65509984	0.10277
1.69271502	0.11051
1.71352451	0.11266
1.72613842	0.11782
1.74658735	0.11782
1.99142868	0.12986
1.93460832	0.12814
1.99322177	0.13803
2.1038558	0.11739
2.10083627	0.1204
2.1918219	0.11739
2.28456824	0.12384
2.38186208	0.12298
2.48192261	0.12986
2.57891041	0.13244
2.67893034	0.12255
2.78224373	0.13459
2.88454541	0.13244
2.98583727	0.1419
3.08076852	0.13889
3.18374915	0.14362
3.28114623	0.14964
3.38346352	0.15351
3.48730666	0.15222
3.58089114	0.16039
3.69226661	0.15609
3.79051983	0.15695
3.88975467	0.16555
3.99588822	0.16555
4.10075	0.17372
4.1965	0.17329
4.305	0.18791
4.40025	0.1806
4.49925	0.19006
4.592	0.18576
4.7015	0.19909
4.8055	0.1978
4.91	0.20167
5.002	0.2021
5.107	0.21285
5.1925	0.21672
5.303	0.21242
5.38775	0.22704
5.494	0.23091
5.60525	0.23134
5.7	0.2322
5.8065	0.24252
5.89825	0.24381
6.0145	0.25413
6.107	0.25241
6.204	0.2623
6.29325	0.26617
6.40125	0.26746
6.4995	0.27133
6.6005	0.27477
6.701	0.28509
6.79925	0.29455
6.90075	0.29326
7.0005	0.30186
7.102	0.30057
7.202	0.30616
7.30075	0.31562
7.403	0.32164
7.501	0.32293
7.602	0.33626
7.7015	0.3397
7.802	0.34099
7.90325	0.35475
8.00275	0.35819
8.103	0.36249
8.30325	0.3741
8.505	0.38227
8.70575	0.40205
8.907	0.41022
9.109	0.42484
9.309	0.44548
9.5085	0.4644
9.70475	0.47085
9.90125	0.48805
10.10575	0.49493
10.4035	0.52159
10.70775	0.55556
11.00125	0.56932
11.30675	0.60157
11.60875	0.62909
11.90825	0.65016
12.20825	0.67682
12.515	0.70735
12.818	0.73917
13.12275	0.77056
13.42975	0.79765
13.7365	0.83248
14.04125	0.8514
14.34675	0.90042
14.65075	0.92407
14.95725	0.96664
15.26125	0.99717
15.56625	1.02469
15.87025	1.05866
16.17375	1.09521
16.47675	1.13047
16.78	1.16659
17.08325	1.20873
17.38625	1.24657
17.686	1.29774
17.9915	1.33257
18.292	1.36912
18.59425	1.41083
18.79875	1.42975
19.22475	1.50199
19.33225	1.50973
19.8585	1.59229
19.918	1.5953
20.81	1.72559
20.9425	1.74881
21.8	1.88512
21.965	1.91479
22.8075	2.04207
23.1075	2.09367
23.6875	2.1887
24.1875	2.27083
24.6575	2.35769
25.1825	2.45186
25.6825	2.53528
26.17	2.62128
26.6775	2.71459
27.1825	2.81564
27.675	2.90508
28.1725	2.99839
28.6775	3.09858
29.185	3.19748
29.6725	3.28864
30.1725	3.38625
