---
quantity: ηB1g
n_ε: 12
n_θ: 38
Uee: 0.07441459021549257
Vimp: 7.538183350719422e-5
---
# T, ηB1g
2.0,0.19920320486083432
2.5,0.16831044621336905
3.0,0.14226970385093646
3.5,0.12052148906857627
4.0,0.10298018577061724
4.5,0.0888099024987352
5.0,0.07728786372776576
5.5,0.06783669667730925
6.0,0.05997122949266
6.5,0.05341310357822009
7.0,0.047878894216696034
7.5,0.043165541728059614
8.0,0.039126337555361296
8.5,0.03563732458945851
9.0,0.032593301156007365
9.5,0.029908417915966573
10.0,0.027544803757201437
10.5,0.025447538289150546
11.0,0.023578848743833092
11.5,0.02190413448209222
12.0,0.020395478316762104
12.5,0.019029321605608038
13.0,0.01778868370247308
13.5,0.016678632155466937
14.0,0.015624288697141313
